session_id;answered_at;attempt_order;word_key;italian_word;clue_language;clue_column;clue;user_answer;is_correct;error_type;similarity_score;confused_with;task_attempt_number;is_first_try_correct;example
20260726_110243;2026-07-26T11:02:47;1;aspetto;Aspetto;Türkçe;Türkçesi;Görünüş / Özellik;aspetta;False;spelling_error;0.857;;1;False;L’aspetto più importante e’ parlare senza paura
20260726_110243;2026-07-26T11:02:54;2;lingua;Lingua;İngilizce;İngilizcesi;Language / Tongue;linguage;False;spelling_error;0.857;;1;False;L’italiano e’ una lingua molto bella
20260726_110243;2026-07-26T11:02:59;3;sempre;Sempre;İngilizce;İngilizcesi;Always;sempre;True;correct;1.0;;1;True;A colazione bevo sempre il caffe
20260726_110243;2026-07-26T11:03:04;4;di solito;Di solito;Türkçe;Türkçesi;Genlelde;di solito;True;correct;1.0;;1;True;Di solito ceno verso le 19.30
20260726_110243;2026-07-26T11:03:10;5;cibo;Cibo;İngilizce;İngilizcesi;Food;Il cibo;False;unknown_or_semantic_error;0.727;;1;False;Mi piace molto il cibo italiano
20260726_110243;2026-07-26T11:03:14;6;momento;Momento;İngilizce;İngilizcesi;Moment;momento;True;correct;1.0;;1;True;In questo momento sto studiando italiano
20260726_110243;2026-07-26T11:03:17;7;sempre;Sempre;Türkçe;Türkçesi;Her zaman;sempre;True;correct;1.0;;1;True;A colazione bevo sempre il caffe
20260726_110243;2026-07-26T11:03:24;8;donna;Donna;Türkçe;Türkçesi;Kadın;duonna;False;spelling_error;0.909;;1;False;Quella donna e’ molto gentile
20260726_110243;2026-07-26T11:03:29;9;lingua;Lingua;İngilizce;İngilizcesi;Language / Tongue;lingua;True;correct;1.0;;2;False;L’italiano e’ una lingua molto bella
20260726_110243;2026-07-26T11:03:34;10;occhio;Occhio;Türkçe;Türkçesi;Göz;occhio;True;correct;1.0;;1;True;Ho qualcosa nell’occhio
20260726_110243;2026-07-26T11:03:37;11;donna;Donna;Türkçe;Türkçesi;Kadın;donna;True;correct;1.0;;2;False;Quella donna e’ molto gentile
20260726_110243;2026-07-26T11:03:41;12;uomo;Uomo;Türkçe;Türkçesi;Erkek / Adam;uomo;True;correct;1.0;;1;True;Quell’uomo lavora in un ristorante
20260726_110243;2026-07-26T11:03:44;13;cibo;Cibo;Türkçe;Türkçesi;Yiyecek / Yemek;cibo;True;correct;1.0;;1;True;Mi piace molto il cibo italiano
20260726_110243;2026-07-26T11:03:47;14;citta;Citta;İngilizce;İngilizcesi;City;citta;True;correct;1.0;;1;True;Roma e’ una città molto bella
20260726_110243;2026-07-26T11:03:50;15;cibo;Cibo;İngilizce;İngilizcesi;Food;cibo;True;correct;1.0;;2;False;Mi piace molto il cibo italiano
20260726_110243;2026-07-26T11:03:54;16;momento;Momento;Türkçe;Türkçesi;An / Zaman;momento;True;correct;1.0;;1;True;In questo momento sto studiando italiano
20260726_110243;2026-07-26T11:03:58;17;cenare;Cenare;Türkçe;Türkçesi;Akşam yemeği yemek;cenere;False;spelling_error;0.833;;1;False;Di solito ceno con la mia famiglia
20260726_110243;2026-07-26T11:04:27;18;mai;Mai;İngilizce;İngilizcesi;Never / Ever;mai;True;correct;1.0;;1;True;Non bevo mai il caffe di notte
20260726_110243;2026-07-26T11:04:37;19;colazione;Colazione;İngilizce;İngilizcesi;Breakfast;callicatzione;False;unknown_or_semantic_error;0.636;;1;False;Faccio colazione ogni mattina alle otto
20260726_110243;2026-07-26T11:04:44;20;parola;Parola;Türkçe;Türkçesi;Kelime / Söz;parola;True;correct;1.0;;1;True;Non conosco questa parola italiana
20260726_110243;2026-07-26T11:04:47;21;mai;Mai;Türkçe;Türkçesi;Asla / Hiç;mai;True;correct;1.0;;1;True;Non bevo mai il caffe di notte
20260726_110243;2026-07-26T11:04:56;22;spesso;Spesso;Türkçe;Türkçesi;Sıklıkla;spesso;True;correct;1.0;;1;True;Vado spesso in piscina
20260726_110243;2026-07-26T11:05:00;23;aspetto;Aspetto;Türkçe;Türkçesi;Görünüş / Özellik;aspetta;False;spelling_error;0.857;;2;False;L’aspetto più importante e’ parlare senza paura
20260726_110243;2026-07-26T11:05:07;24;spesso;Spesso;İngilizce;İngilizcesi;Often;spesso;True;correct;1.0;;1;True;Vado spesso in piscina
20260726_110243;2026-07-26T11:05:12;25;corpo;Corpo;İngilizce;İngilizcesi;Body;corpo;True;correct;1.0;;1;True;E’ importante prendersi cura del proprio corpo
20260726_110243;2026-07-26T11:05:16;26;colazione;Colazione;İngilizce;İngilizcesi;Breakfast;collazione;False;spelling_error;0.947;;2;False;Faccio colazione ogni mattina alle otto
20260726_110243;2026-07-26T11:05:21;27;colazione;Colazione;Türkçe;Türkçesi;Kahvaltı;colazione;True;correct;1.0;;1;True;Faccio colazione ogni mattina alle otto
20260726_110243;2026-07-26T11:05:24;28;aspetto;Aspetto;Türkçe;Türkçesi;Görünüş / Özellik;aspetto;True;correct;1.0;;3;False;L’aspetto più importante e’ parlare senza paura
20260726_110243;2026-07-26T11:05:30;29;occhio;Occhio;İngilizce;İngilizcesi;Eye;occhio;True;correct;1.0;;1;True;Ho qualcosa nell’occhio
20260726_110243;2026-07-26T11:05:34;30;aspetto;Aspetto;İngilizce;İngilizcesi;Appearance / Aspect;apestto;False;spelling_error;0.857;;1;False;L’aspetto più importante e’ parlare senza paura
20260726_110243;2026-07-26T11:05:47;31;cenare;Cenare;Türkçe;Türkçesi;Akşam yemeği yemek;cenare;True;correct;1.0;;2;False;Di solito ceno con la mia famiglia
20260726_110243;2026-07-26T11:05:50;32;parola;Parola;İngilizce;İngilizcesi;Word;parola;True;correct;1.0;;1;True;Non conosco questa parola italiana
20260726_110243;2026-07-26T11:05:54;33;cenare;Cenare;İngilizce;İngilizcesi;To have dinner;cenare;True;correct;1.0;;1;True;Di solito ceno con la mia famiglia
20260726_110243;2026-07-26T11:05:58;34;di solito;Di solito;İngilizce;İngilizcesi;Usually;di solito;True;correct;1.0;;1;True;Di solito ceno verso le 19.30
20260726_110243;2026-07-26T11:06:03;35;colazione;Colazione;İngilizce;İngilizcesi;Breakfast;colazione;True;correct;1.0;;3;False;Faccio colazione ogni mattina alle otto
20260726_110243;2026-07-26T11:06:06;36;casa;Casa;Türkçe;Türkçesi;Ev / Yuva;casa;True;correct;1.0;;1;True;Oggi rimango a casa
20260726_110243;2026-07-26T11:06:10;37;uomo;Uomo;İngilizce;İngilizcesi;Man;uomo;True;correct;1.0;;1;True;Quell’uomo lavora in un ristorante
20260726_110243;2026-07-26T11:06:15;38;lingua;Lingua;Türkçe;Türkçesi;Dil;lingua;True;correct;1.0;;1;True;L’italiano e’ una lingua molto bella
20260726_110243;2026-07-26T11:06:19;39;citta;Citta;Türkçe;Türkçesi;Şehir;citta;True;correct;1.0;;1;True;Roma e’ una città molto bella
20260726_110243;2026-07-26T11:06:45;40;a volte;A volte;Türkçe;Türkçesi;Bazen;a volte;True;correct;1.0;;1;True;A volte viaggio con la mia ragazza nel fine settimana
20260726_110243;2026-07-26T11:06:49;41;casa;Casa;İngilizce;İngilizcesi;House / Home;casa;True;correct;1.0;;1;True;Oggi rimango a casa
20260726_110243;2026-07-26T11:06:53;42;corpo;Corpo;Türkçe;Türkçesi;Vücut / Beden;corpo;True;correct;1.0;;1;True;E’ importante prendersi cura del proprio corpo
20260726_110243;2026-07-26T11:06:58;43;a volte;A volte;İngilizce;İngilizcesi;Sometimes;a volte;True;correct;1.0;;1;True;A volte viaggio con la mia ragazza nel fine settimana
20260726_110243;2026-07-26T11:07:02;44;aspetto;Aspetto;İngilizce;İngilizcesi;Appearance / Aspect;aspetto;True;correct;1.0;;2;False;L’aspetto più importante e’ parlare senza paura
20260726_110243;2026-07-26T11:07:05;45;donna;Donna;İngilizce;İngilizcesi;Woman;donna;True;correct;1.0;;1;True;Quella donna e’ molto gentile
