session_id;answered_at;attempt_order;word_key;italian_word;clue_language;clue_column;clue;user_answer;is_correct;error_type;similarity_score;confused_with;task_attempt_number;is_first_try_correct;example
20260728_104649;2026-07-28T10:46:52;1;essere;Essere;İngilizce;İngilizcesi;To be;essere;True;correct;1.0;;1;True;Sono uno studente
20260728_104649;2026-07-28T10:46:58;2;prima;Prima;Türkçe;Türkçesi;Önce/Daha önce;prima;True;correct;1.0;;1;True;Prima di dormire, studio italiano
20260728_104649;2026-07-28T10:47:01;3;adesso;Adesso;Türkçe;Türkçesi;Şimdi;adesso;True;correct;1.0;;1;True;Adesso non posso parlare
20260728_104649;2026-07-28T10:47:04;4;ieri;Ieri;Türkçe;Türkçesi;Dün;ieri;True;correct;1.0;;1;True;Ieri e stata una bella giornata
20260728_104649;2026-07-28T10:47:07;5;domani;Domani;Türkçe;Türkçesi;Yarın;domani;True;correct;1.0;;1;True;Ti passo a prendere domani alle 19.00
20260728_104649;2026-07-28T10:47:11;6;adesso;Adesso;İngilizce;İngilizcesi;Now;adesso;True;correct;1.0;;1;True;Adesso non posso parlare
20260728_104649;2026-07-28T10:47:16;7;essere;Essere;Türkçe;Türkçesi;Olmak;essere;True;correct;1.0;;1;True;Sono uno studente
20260728_104649;2026-07-28T10:47:23;8;a domani;A Domani;İngilizce;İngilizcesi;See you tomorrow;A Domani;True;correct;1.0;;1;True;E stato bello vederti. A domani!
20260728_104649;2026-07-28T10:47:31;9;settimana;Settimana;İngilizce;İngilizcesi;Week;settimana;True;correct;1.0;;1;True;Questa settimana studio italiano ogni girono
20260728_104649;2026-07-28T10:47:36;10;a domani;A Domani;Türkçe;Türkçesi;Yarın Görüşürüz;A Domani;True;correct;1.0;;1;True;E stato bello vederti. A domani!
20260728_104649;2026-07-28T10:47:40;11;tempo;Tempo;Türkçe;Türkçesi;Zaman;tempo;True;correct;1.0;;1;True;Non ho molto tempo per studiare oggi
20260728_104649;2026-07-28T10:47:43;12;domani;Domani;İngilizce;İngilizcesi;Tomorrow;domani;True;correct;1.0;;1;True;Ti passo a prendere domani alle 19.00
