session_id;answered_at;attempt_order;word_key;italian_word;clue_language;clue_column;clue;user_answer;is_correct;error_type;similarity_score;confused_with;task_attempt_number;is_first_try_correct;example
20260802_010934;2026-08-02T01:09:39;1;non riesco;Non riesco;Türkçe;Türkçesi;Başaramıyorum / Yapamıyorum;non riesco;True;correct;1.0;;1;True;Non riesco a capire questa frase
20260802_010934;2026-08-02T01:09:59;2;sperare;Sperare;Türkçe;Türkçesi;Ummak / Ümit etmek;sperare;True;correct;1.0;;1;True;Spero di andare in Italia l’anno prossimo
20260802_010934;2026-08-02T01:10:06;3;in piu;In piu;İngilizce;İngilizcesi;In addition / More;in piu;True;correct;1.0;;1;True;Studio italiano e, in piu, ascolto podcast ogni giorno
20260802_010934;2026-08-02T01:10:11;4;sensazione;Sensazione;İngilizce;İngilizcesi;Feeling / Sensation;sensazione;True;correct;1.0;;1;True;Ho una bella sensazione quando parlo italiano
20260802_010934;2026-08-02T01:10:17;5;aggiungere;Aggiungere;Türkçe;Türkçesi;Eklemek;aggiungere;True;correct;1.0;;1;True;Vorrei aggiungere una nuova parola alla mia lista
20260802_010934;2026-08-02T01:10:23;6;sensazione;Sensazione;Türkçe;Türkçesi;His / Duygu / İzlenim;sensazione;True;correct;1.0;;1;True;Ho una bella sensazione quando parlo italiano
20260802_010934;2026-08-02T01:10:29;7;scorsa;Scorsa;Türkçe;Türkçesi;Geçen / Önceki;scorsa;True;correct;1.0;;1;True;L’estate scorsa sono andato in Cappadocia
20260802_010934;2026-08-02T01:12:22;8;dire;Dire;İngilizce;İngilizcesi;To say / To tell;dire;True;correct;1.0;;1;True;Puoi dire questa frase piu lentamente
20260802_010934;2026-08-02T01:13:24;9;quindi;Quindi;İngilizce;İngilizcesi;So / Therefore / Then;quindi;True;correct;1.0;;1;True;Sono stanco, quindi rimango a casa
20260802_010934;2026-08-02T01:13:42;10;fino;Fino;İngilizce;İngilizcesi;Until / Up to / As far as;fino;True;correct;1.0;;1;True;Lavoro fine alle sei e poi torno a casa
20260802_010934;2026-08-02T01:14:19;11;aggiungere;Aggiungere;İngilizce;İngilizcesi;To add;aggiungere;True;correct;1.0;;1;True;Vorrei aggiungere una nuova parola alla mia lista
20260802_010934;2026-08-02T01:14:25;12;anche se;Anche se;İngilizce;İngilizcesi;Even if / Although;anche se;True;correct;1.0;;1;True;Anche se sono stanco, studio italiano e inglese
20260802_010934;2026-08-02T01:14:51;13;quindi;Quindi;Türkçe;Türkçesi;Bu yüzden / dolayısıyla / O halde;quindi;True;correct;1.0;;1;True;Sono stanco, quindi rimango a casa
20260802_010934;2026-08-02T01:15:24;14;dai;Dai;İngilizce;İngilizcesi;Come on / Go on;dai;True;correct;1.0;;1;True;Dai, andiamo al mare
20260802_010934;2026-08-02T01:15:30;15;semplice;Semplice;İngilizce;İngilizcesi;Simple / Easy;semplice;True;correct;1.0;;1;True;Questa frase e’ semplice da capire
20260802_010934;2026-08-02T01:15:34;16;semplice;Semplice;Türkçe;Türkçesi;Basit / Sade;semplice;True;correct;1.0;;1;True;Questa frase e’ semplice da capire
20260802_010934;2026-08-02T01:15:40;17;spiegare;Spiegare;Türkçe;Türkçesi;Açıklamak;spiegare;True;correct;1.0;;1;True;Puoi spiegare il significato di questa parola
20260802_010934;2026-08-02T01:15:47;18;camminare;Camminare;Türkçe;Türkçesi;Yürümek;camminare;True;correct;1.0;;1;True;Mi piace camminare per la città
20260802_010934;2026-08-02T01:18:05;19;camminare;Camminare;İngilizce;İngilizcesi;To walk;camminare;True;correct;1.0;;1;True;Mi piace camminare per la città
20260802_010934;2026-08-02T01:18:09;20;spiegare;Spiegare;İngilizce;İngilizcesi;To explain;spiegare;True;correct;1.0;;1;True;Puoi spiegare il significato di questa parola
20260802_010934;2026-08-02T01:18:16;21;ovviamente;Ovviamente;Türkçe;Türkçesi;Açıkçası / Elbette;ovviamente;True;correct;1.0;;1;True;Ovviamente voglio visitare Roma quando andrò in Italia
20260802_010934;2026-08-02T01:18:22;22;non riesco;Non riesco;İngilizce;İngilizcesi;I can’t manage / Im unable;non riesco;True;correct;1.0;;1;True;Non riesco a capire questa frase
20260802_010934;2026-08-02T01:18:41;23;scorsa;Scorsa;İngilizce;İngilizcesi;Last / Previous;scorsa;True;correct;1.0;;1;True;L’estate scorsa sono andato in Cappadocia
20260802_010934;2026-08-02T01:18:47;24;in piu;In piu;Türkçe;Türkçesi;Ayrıca / Ek olarak;in piu;True;correct;1.0;;1;True;Studio italiano e, in piu, ascolto podcast ogni giorno
